date,population,admission,release
2020-04-24,88499.8958377596,1272.5622675497227,1537.0788610473433
2020-04-25,88399.37136754967,1435.3877241707273,761.9550362610182
2020-04-26,88786.75918366452,1150.5095190425222,778.4057938367758
2020-04-27,89035.60078765813,1027.2314887394919,1821.5115297675118
2020-04-28,88533.05887794324,1319.0196200526234,1616.8886692946512
2020-04-29,88341.3770081884,1396.4054724515904,1771.3308577312746
2020-04-30,87917.26398293149,1352.0847915386962,1675.7811501289355
2020-05-01,87663.58548148409,1422.9597915386964,1613.120104901761
2020-05-02,87414.30441969383,1364.0005815730349,839.4329254145816
2020-05-03,87856.7891698694,1281.084342256795,826.9474181682049
2020-05-04,88192.85073163913,1163.967313271288,1882.9334682292547
2020-05-05,87669.73451563112,1482.7641386681132,1641.3872991205856
2020-05-06,87486.90996628975,1458.5627497792243,1462.8158705491571
2020-05-07,87541.41658577957,1515.8224900389646,1618.8643553976422
2020-05-08,87517.39858405727,1566.811800374736,1628.0329370575282
2020-05-09,87423.62164205321,1538.9354822329858,830.8790909036819
2020-05-10,87930.67803338253,1338.3521488996525,811.9381818127729
2020-05-11,88278.87987925728,1158.3543134018169,2347.3672874293784
2020-05-12,87822.00916713446,1888.150421460425,1724.6229761850675
2020-05-13,87685.56097693421,1588.1747859847894,1731.6638492009401
2020-05-14,87686.47389784503,1733.9517701117738,1703.1585073205983
2020-05-15,87715.15604952509,1731.3406590006623,1603.6585073205981
2020-05-16,87988.77001938698,1876.7724771824805,956.4766891387801
2020-05-17,88536.02035288524,1501.9706123806159,1018.3100224721135
2020-05-18,88819.27068638348,1299.6656191282543,2151.8100224721134
2020-05-19,88377.21546432617,1711.766705176709,1830.3100224721131
2020-05-20,88483.17214703078,1935.4214670814708,1968.8752822123731
2020-05-21,90564.43142713794,1828.0123118965546,1983.5405183651092
2020-05-22,90426.98257093702,1909.8416621641659,1840.0712875958784
2020-05-23,90609.97272572508,2025.5845193070231,1044.8625463371372
2020-05-24,91257.62045627071,1694.810276882781,1084.6689565935474
2020-05-25,91642.95622100437,1470.754721327225,1066.2856232602142
2020-05-26,92046.26341430952,1470.259483231987,2358.8439565935473
2020-05-27,91669.5887894328,1940.2888675113713,1888.0352629723534
2020-05-28,91615.1967428928,1860.8355241246943,2140.889383851474
2020-05-29,91466.52041396857,1992.5701977843678,2034.5322409943315
2020-05-30,91421.03456123477,1988.8797215938916,1043.6155743276654
2020-05-31,91974.14870850102,1596.7297215938918,1137.1631933752844
2020-06-01,92321.52476052915,1483.872578736749,2400.6105617963367
2020-06-02,91661.95344413626,1740.6503565145265,2046.576470887246
2020-06-03,91388.68010754131,1780.6429070195773,2290.717866991142
2020-06-04,91196.69832938793,2038.9343833193627,1811.8916773220362
2020-06-05,91146.79263260211,1762.4617381119856,2026.5817206120792
2020-06-06,91341.12979295914,2221.985547635795,998.0866157169744
2020-06-07,91945.11730296655,1602.074125724373,1152.5389966693554
2020-06-08,94366.59290821204,1420.5871872098535,2535.887257989356
2020-06-09,94091.84365699356,2178.6938991221987,2825.3909511589313
2020-06-10,94915.50085553445,2752.516560157169,2375.383763003575
2020-06-11,94916.88399009862,2378.0233078241477,2550.61076149528
2020-06-12,94955.76614427063,2597.3399744908147,2166.621732164539
2020-06-13,94895.67653535721,2103.400810119832,984.8197119625189
2020-06-14,95633.22227997919,1723.2654565844782,958.7752675180744
2020-06-15,96332.87913571225,1533.479742298764,2454.18955323236
2020-06-16,96008.26456287391,2126.241647060669,2278.106219899027
2020-06-17,95915.41110114666,2182.525589222008,2206.356219899027
2020-06-18,95840.0576394194,2131.0027581717795,2261.2097827009593
2020-06-19,95859.66069943129,2280.3128427128427,2340.543116034293
2020-06-20,95795.5970927765,2275.979509379509,989.906752397929
2020-06-21,96476.6016679399,1670.9113275613277,914.906752397929
2020-06-22,97159.6062431033,1597.9113275613277,2565.2539746201514
2020-06-23,96809.52748493335,2216.5918831168833,2320.504371445548
2020-06-24,96800.5519013666,2319.353787878788,3611.829371445548
2020-06-25,96653.07631779986,3463.4648989898988,2512.84425543796
2020-06-26,96567.65570610267,2428.9236437407785,2115.3715244301125
2020-06-27,96667.73448530077,2218.4177706448,1051.8389914467107
2020-06-28,97287.64659783218,1670.4177706448002,938.7868028945221
2020-06-29,97869.91477096967,1521.0549760320055,2514.070362472199
2020-06-30,97479.46273294574,2127.3928342522167,2227.7198722761204
2020-07-01,97465.67736158852,2213.9345009188833,2551.784829541078
2020-07-02,97160.88173382104,2247.2456120299944,2395.480633736882
2020-07-03,96897.49519696261,2132.0940968784794,1165.3139670702158
2020-07-04,97516.27532677089,1784.0940968784794,907.3139670702158
2020-07-05,98376.43045657915,1767.4690968784794,902.8139670702158
2020-07-06,99123.58558638742,1649.9690968784794,2794.409926666175
2020-07-07,98573.52859498357,2244.3529352623177,2464.0899266661745
2020-07-08,98577.89160357969,2469.9329352623176,2670.5342123804608
2020-07-09,99618.71889789012,3710.361506690889,2547.5897679360164
2020-07-10,99537.15730331166,2466.0281733575553,2119.902899249148
2020-07-11,99650.57550671301,2233.730193559576,956.7119901582389
2020-07-12,100439.39371011435,1745.530193559576,946.7119901582389
2020-07-13,101095.21191351568,1601.580193559576,3191.272596218845
2020-07-14,100612.95435934127,2709.015042044424,2387.0456731419217
2020-07-15,100697.57372824375,2472.655042044424,2652.4245620308106
2020-07-16,100766.37730767256,2720.2869649890404,2445.8144779971963
2020-07-17,100660.12234368402,2342.392847341982,2362.64781133053
2020-07-18,100638.8673796955,2341.892847341982,1007.092255774975
2020-07-19,101443.50130459582,1811.2261806753156,962.4117002194195
2020-07-20,102071.03800727395,1589.9484028975378,3220.676677177945
2020-07-21,101600.80051640367,2753.59663638448,1703.0841272547498
2020-07-22,101605.3471164425,1706.2021558650003,2392.5603177309395
2020-07-23,101542.91752600513,2328.191333354177,2832.875252795875
2020-07-24,101419.20546803529,2710.6631948260388,1863.375252795875
2020-07-25,101574.21563228765,2017.3298614927057,1025.0312357018581
2020-07-26,102373.24502730931,1824.810630723475,1009.3022147228371
2020-07-27,102821.72896778546,1566.037903450748,2814.228205398828
2020-07-28,102130.96290826162,2122.58714587499,2388.2273884053634
2020-07-29,102079.87005135216,2336.0429955481923,2369.402670639469
2020-07-30,102055.6521944427,2347.0029955481923,2379.3637096005086
2020-07-31,102088.79148039038,2411.0029955481923,2333.7387096005077
2020-08-01,102145.30576633808,2391.6279955481923,1050.1137096005084
2020-08-02,102786.32005228575,1691.127995548193,1055.1137096005084
2020-08-03,103457.83433823343,1726.627995548193,2753.7137096005085
2020-08-04,103007.41529084778,2303.2946622148593,2548.3387096005085
2020-08-05,102873.37124346216,2413.3196622148594,2382.922042933842
2020-08-06,103108.89386274316,2593.8992076694044,2628.6493156611145
2020-08-07,102969.96193656963,2489.7173894875864,2401.9826489944476
2020-08-08,103145.27243463854,2564.5431470633443,1094.6243156611145
2020-08-09,103894.34959937408,1839.82269251789,1049.7909823277812
2020-08-10,104507.42676410967,1665.8681470633444,2744.457648994448
2020-08-11,104183.17059551188,2417.368147063344,3065.760823597622
2020-08-12,104315.02553802522,3199.415766110963,2396.917966454765
2020-08-13,104419.92809958619,2501.8205280157254,2528.366018402817
2020-08-14,104468.74624556274,2577.1841643793614,2488.0602712763803
2020-08-15,104527.70250479972,2547.016530513368,1112.1158268319361
2020-08-16,105428.88098625893,2015.9609749578126,1169.5424934986029
2020-08-17,106072.73946771813,1820.4009749578127,2893.459160165269
2020-08-18,105568.18128251069,2386.7815771987084,2685.110080014772
2020-08-19,105597.40748057095,2716.114055852821,2535.0307149354066
2020-08-20,105630.06225005978,2567.018817757583,2669.2649916649666
2020-08-21,105802.61010130965,2742.9366455272975,2497.710589149243
2020-08-22,106024.35795255948,2720.7917737324256,1191.0439224825766
2020-08-23,106892.10580380936,2058.791773732426,1233.5439224825766
2020-08-24,107488.52032172585,1816.3362181768705,2901.18482342751
2020-08-25,107131.71256039831,2545.9770620999716,2833.384823427509
2020-08-26,107526.30479907077,3227.977062099972,2528.2962519989383
2020-08-27,107617.8341806004,2619.825633528543,2614.5073631100495
2020-08-28,107788.31911768556,2784.99230019521,2718.440696443383
2020-08-29,107824.27072143738,2751.9923001952097,1158.6406964433827
2020-08-30,108839.7223251892,2176.89230019521,1173.1073631100494
2020-08-31,109686.67392894105,2020.058966861877,3087.7740297767164
2020-09-01,109203.9588660262,2605.058966861877,3010.112194027924
2020-09-02,108916.07713644468,2730.1145224174325,2737.615299617986
2020-09-03,108998.1019147997,2819.6400779729875,2911.2780903156604
2020-09-04,108912.28366989887,2827.448217507871,2886.916462408684
2020-09-05,108843.01542499806,2818.548217507871,1200.8164624086835
2020-09-06,109695.74718009724,2053.5482175078714,1233.5914624086834
2020-09-07,110249.82893519645,1787.6732175078716,1085.4049216766882
2020-09-08,111014.28967494734,1850.8573969647784,3278.946657213878
2020-09-09,110338.20041469825,2602.8573969647778,2953.446657213878
2020-09-10,109956.61115444914,2571.8573969647778,2789.3562531734747
2020-09-11,109894.78401541217,2729.029114136495,2691.3562531734747
2020-09-12,109864.45687637519,2662.362447469828,1154.8562531734744
2020-09-13,110760.79640400488,2049.3291141364957,1140.1126634298846
2020-09-14,111422.08464958328,1797.9239859313673,3116.579787972009
2020-09-15,110795.14432373308,2490.5394621218434,2803.3131213053425
2020-09-16,110699.53733121628,2707.70612878851,2854.8131213053425
2020-09-17,110466.43033869946,2621.70612878851,2751.3131213053425
2020-09-18,110373.32334618262,2657.70612878851,2692.9233777155982
2020-09-19,110295.3560972555,2614.95612878851,1138.923377715599
2020-09-20,111215.13884832842,2059.45612878851,1166.5733777155988
2020-09-21,111841.01250849226,1792.4470378794192,3051.240044382265
2020-09-22,111273.71950198943,2483.947037879419,2792.2539332711544
2020-09-23,111066.745939931,2586.113704546086,2781.383448828235
2020-09-24,110810.09031869122,2528.2107821339064,2736.637371115625
2020-09-25,110616.05830091328,2542.605353337683,2556.8040377822913
2020-09-26,110818.85961646868,2759.605353337683,1182.804037782292
2020-09-27,111595.16093202408,1959.105353337683,1161.4668284799666
2020-09-28,112191.03201502131,1756.6479889965976,3267.969888455486
2020-09-29,111590.23643135189,2667.1743047860714,2840.9698884554864
2020-09-30,111321.44084768248,2572.1743047860714,2915.75322178882
2020-10-01,111387.74526401307,2982.6345611963275,3060.451190486789
2020-10-02,111050.29976359375,2723.9797160414823,2505.4912537878513
2020-10-03,110902.64838306294,2466.5005669091515,1178.8186141066099
2020-10-04,111525.99700253214,1801.500566909152,1002.2352807732768
2020-10-05,112067.17895533468,1543.937233575819,2741.9570989550953
2020-10-06,111607.39908995543,2281.1772335758187,3093.623765621762
2020-10-07,111349.28589124279,2835.5105669091517,2390.498765621762
2020-10-08,111349.4226925302,2390.6355669091517,2490.498765621762
2020-10-09,111254.5594938176,2393.712489986075,2250.6320989550954
2020-10-10,111404.44629510496,2402.185566909152,1098.215432288428
2020-10-11,112048.58309639238,1743.0189002424854,1060.632098955095
2020-10-12,112624.96989767977,1565.7868247707872,2067.5112206021413
2020-10-13,112534.53820310245,1994.9569944683153,2646.4544943531705
2020-10-14,112256.8143319636,2417.410894364162,2667.0376811846354
2020-10-15,111945.21102820065,2356.8177107550205,2379.5460145179686
2020-10-16,111928.94105777104,2364.6093774216874,2492.280863002817
2020-10-17,111668.93623885658,2232.276044088354,1112.7545472133431
2020-10-18,112197.76475327545,1640.2497282988809,956.9212138800099
2020-10-19,112781.69326769431,1541.283061632214,2472.0656583244545
2020-10-20,112512.45511544654,2202.8275060766587,2518.607324991121
2020-10-21,112285.00862986538,2289.1608394099917,2343.3008115811595
2020-10-22,112415.45688112637,2475.1824138589345,2521.7933933671893
2020-10-23,112273.63641443863,2382.222926679447,2507.5736963974923
2020-10-24,112225.20988714481,2460.132017588539,1242.0585448823413
2020-10-25,112690.283359851,1707.1320175885382,1123.058544882341
2020-10-26,113061.35683255721,1494.1320175885382,2796.045031368827
2020-10-27,112471.65553048864,2206.3437293002503,2569.045031368828
2020-10-28,112127.95422842004,2225.3437293002503,2711.2255869243827
2020-10-29,111674.46125968482,2257.732618189139,2451.6649808637767
2020-10-30,111446.58733856861,2226.518332474853,2391.0589202577166
2020-10-31,111318.71341745244,2263.18499914152,1054.116391522084
2020-11-01,111930.9908373324,1667.376570022746,1036.0991501427736
2020-11-02,112575.26825721236,1679.426570022746,2509.0991501427734
2020-11-03,112151.8790104257,2071.882820022746,2207.9116501427743
2020-11-04,111939.21893030565,1996.7515700227457,2198.911650142774
2020-11-05,111841.55885018561,2100.251570022746,2400.5783168094404
2020-11-06,111849.77972244656,2408.7991890703647,2465.4180603991845
2020-11-07,111824.42367163053,2441.0427788139546,1078.4821629632866
2020-11-08,112482.44262081452,1736.501112147288,1085.6821629632864
2020-11-09,112928.26156999853,1522.7079632671825,2588.884041101909
2020-11-10,112482.30410907808,2143.8356710905364,2545.932020899889
2020-11-11,112325.06887037984,2388.6967822016477,1229.432020899889
2020-11-12,112825.3336316816,1729.696782201648,2482.932020899889
2020-11-13,112548.59839298337,2205.896782201648,2487.232020899889
2020-11-14,112350.72982095175,2289.363448868314,1120.732020899889
2020-11-15,112890.86124892022,1660.8634488683144,1040.982020899889
2020-11-16,113274.61767688862,1424.0717822016477,2708.182020899889
2020-11-17,112581.50743819038,2015.0717822016475,2477.182020899889
2020-11-18,112323.39719949217,2219.0717822016477,2363.682020899889
2020-11-19,112025.7869607939,2062.1948017729433,2632.828212546081
2020-11-20,111773.7643551833,2378.949147605329,2371.8505410947255
2020-11-21,111702.30235563329,2298.888541544723,1127.0813103254943
2020-11-22,112292.67368941662,1720.2218748780563,1058.8505410947253
2020-11-23,112708.04502319996,1461.538948048788,2640.5351817751243
2020-11-24,112234.56470457067,2086.6020329571475,2558.5988610204067
2020-11-25,111672.72275072125,1992.7339743544464,2444.5216861711397
2020-11-26,111062.01326887873,1833.8122043286069,890.0216861711391
2020-11-27,111394.80378703619,1222.8122043286073,1430.605019504473
2020-11-28,112278.84430519365,2313.712204328607,719.4304163298694
2020-11-29,112672.9245058908,1117.5106170270199,539.9304163298696
2020-11-30,113322.00470658798,1083.5106170270199,2947.971687615946
2020-12-01,112193.77040051528,1813.1510179069078,2459.347823979583
2020-12-02,111748.14215504866,2013.6841055399948,2304.5488374930974
2020-12-03,111657.95535102345,2140.62594871144,2371.504174605184
2020-12-04,111332.27705139984,2076.676024598998,2450.1819688376727
2020-12-05,111310.32566715644,2390.840597349361,1078.6484630742557
2020-12-06,111789.1520606908,1557.47485660862,993.5234630742556
2020-12-07,112292.60345422514,1495.9900081237715,2684.470432771225
2020-12-08,111643.05181745652,2034.9187960025595,2480.013343218987
2020-12-09,111214.50950904602,2051.4710348085296,2426.734911846438
2020-12-10,110866.37308298852,2079.0984857889216,2528.234911846437
2020-12-11,110548.23665693103,2210.0984857889216,2298.3460229575485
2020-12-12,110339.93356420685,2090.709596900033,1114.206737243263
2020-12-13,110841.56023338743,1616.6334064238424,976.1317372432629
2020-12-14,111221.311902568,1355.8834064238424,2595.2567372432623
2020-12-15,110537.10523841526,1915.0500730905092,2577.7567372432623
2020-12-16,109980.89857426246,2023.0500730905092,3217.0447807215232
2020-12-17,108648.89383318665,1850.8894954530438,2683.8376586382406
2020-12-18,108086.6591658967,2118.641952387234,2586.786792837375
2020-12-19,107757.71995315218,2258.7850800928622,1062.7576261707084
2020-12-20,108402.08074040763,1707.118413426195,1040.8687372818194
2020-12-21,109008.44152766315,1646.4795245373066,2799.7849460730286
2020-12-22,108262.33161894794,2068.3000373578193,2505.430188988008
2020-12-23,107775.20146731776,2018.300037357819,2300.087764745584
2020-12-24,107211.80464902091,1736.6909464487283,1547.3877647455834
2020-12-25,106940.00783072405,1278.2909464487284,739.3655425233613
2020-12-26,107309.09990131606,1108.4576131153951,884.3655425233613
2020-12-27,107782.19197190809,1357.4576131153951,764.8655425233613
2020-12-28,108475.78404250018,1455.5051575250086,2289.122001243816
2020-12-29,108126.85233094238,1928.701653322427,1198.651957104948
2020-12-30,108336.77246254148,1493.5132651746278,1176.5931335755367
2020-12-31,108657.6925941406,1497.5132651746278,1177.5931335755367
2021-01-01,108975.11272573967,1495.0132651746278,1177.5931335755367
2021-01-02,109292.53285733875,1495.0132651746278,1177.5931335755367
2021-01-03,109856.95298893782,1507.0866347398448,356.11808814605564
2021-01-04,110137.00279711721,636.6678963253839,3384.4230332010015
2021-01-05,109422.0809935749,2669.5012296587174,2355.226604629572
2021-01-06,109153.82585669927,2086.4724516185756,2411.90355268152
2021-01-07,109440.03697326718,2697.6146692494294,2758.6146637926317
2021-01-08,109146.74808983508,2465.325780360541,2615.431330459298
2021-01-09,109118.04253973633,2589.3424470272075,1136.6288052067728
2021-01-10,109762.11476741533,1780.7010328857934,970.6632879653932
2021-01-11,110438.65251233574,1647.2010328857932,2684.518057525951
2021-01-12,110067.36549841371,2332.2096073766834,2566.3299546320604
2021-01-13,109949.11181782502,2448.07627404335,2553.4491031389207
2021-01-14,109872.9768821919,2476.6305516866105,2602.567467517731
2021-01-15,109730.88485084924,2461.97048568001,2512.170360159937
2021-01-16,110062.29281950656,2842.578328817265,1186.5592490488254
2021-01-17,110906.20078816387,2030.4672177061534,1091.250915715492
2021-01-18,111454.7837568212,1639.83388437282,1195.0842490488255
2021-01-19,111887.86672547854,1628.1672177061535,3006.4413919059684
2021-01-20,111374.37231318347,2492.946979610915,3036.417582382159
2021-01-21,110773.2155632261,2435.7608324247685,2644.014492494519
2021-01-22,110344.00165585516,2468.5185571438697,2451.399131181454
2021-01-23,110370.28774848428,2477.6852238105357,1105.2391311814538
2021-01-24,111141.15384111335,1876.605223810536,1100.0724645147873
2021-01-25,111609.18660040908,1568.1052238105358,2909.447464514787
2021-01-26,110954.84435970483,2255.1052238105362,2501.2807978481205
2021-01-27,110852.70501755133,2399.141455694594,2691.1141311814536
2021-01-28,110512.19067539778,2350.5997890279273,2535.6602850276076
2021-01-29,110311.3846665776,2336.7581223612606,2535.330004197327
2021-01-30,110327.98341966215,2553.8546832078214,1110.255930123253
2021-01-31,111074.58217274674,1856.8546832078214,1071.255930123253
2021-02-01,111602.68092583129,1599.3546832078216,3069.361322280116
2021-02-02,110916.5909534257,2384.1463498744884,2427.7492516321845
2021-02-03,110884.70931435339,2403.9983502648083,2615.3799893371024
2021-02-04,110970.82767528108,2700.9983502648083,2252.213322670436
2021-02-05,110947.27936954211,2219.9983502648074,2571.852211559325
2021-02-06,110871.80606380317,2496.3789058203633,1165.6022115593244
2021-02-07,111550.18275806418,1843.9789058203637,1060.1022115593246
2021-02-08,111999.05945232522,1508.978905820364,2922.4010621340376
2021-02-09,111452.80396267824,2376.14557248703,2723.5931256261006
2021-02-10,111191.70442541216,2462.4935883600456,2560.759792292767
2021-02-11,111004.4715548128,2373.5269216933793,2414.8709034038784
2021-02-12,110815.46090643562,2226.7491439156015,2267.6883637213386
2021-02-13,110847.71216282036,2299.9396201060777,1003.5088765418516
2021-02-14,111503.25957305124,1659.0562867727447,1098.8422098751848
2021-02-15,111700.4736499488,1296.7229534394114,1258.5088765418514
2021-02-16,111843.14010779875,1402.1753343917924,2136.0088765418514
2021-02-17,111567.30180374396,1857.6705724870305,2214.620557847504
2021-02-18,111324.52988543245,2007.707394496322,2212.866976206514
2021-02-19,111080.19669261112,1960.0337833852107,2640.366976206514
2021-02-20,111070.53016645652,2630.700450051877,1051.8003095398476
2021-02-21,111844.1080847463,1826.2782278296552,1102.7003095398477
2021-02-22,112449.6860030361,1693.9213234580595,2900.9600530471525
2021-02-23,112153.5954238444,2604.8694738554473,2928.154497491597
2021-02-24,111911.30484465271,2686.738918299892,2972.216402253502
2021-02-25,111794.97140831813,2855.7465603889855,2826.1860366726864
2021-02-26,111738.58709379855,2773.781920172888,2862.5123885386424
2021-02-27,111664.85662543277,2788.781920172888,1196.8970039232577
2021-02-28,112502.04923399011,2037.0319201728882,1163.8393116155657
2021-03-01,113072.24184254743,1734.0319201728882,3390.76741619073
2021-03-02,112102.29470751499,2511.2255099164777,2897.172644948899
2021-03-03,111860.34757248258,2653.4755099164777,3024.261930663185
2021-03-04,111765.54329459301,2929.457652773621,3106.4746806020376
2021-03-05,111387.80937028668,2919.316406748183,2911.5654825696774
2021-03-06,111235.04514295004,2758.967921899698,1303.7321492363444
2021-03-07,111990.28091561337,2058.967921899699,1104.7321492363444
2021-03-08,112729.51668827671,1843.9679218996987,3186.7321492363444
2021-03-09,112132.91912760677,2590.134588566365,3727.8239859710393
2021-03-10,111897.3904444878,3492.2953028520787,1889.5531526377044
2021-03-11,111918.11176136883,1910.2744695187464,3079.2349708195234
2021-03-12,111688.45126006808,2847.5948776820114,2691.540526375079
2021-03-13,111681.37409210061,2684.2534818644244,1427.9513340754343
2021-03-14,112342.77584231687,2084.478084291711,1268.2895158936162
2021-03-15,112726.82066945625,1651.6676763663033,3099.4284047825054
2021-03-16,112007.28216326227,2381.6676763663027,2943.7118643784647
2021-03-17,111771.42966185298,2707.859362969174,3038.814506654887
2021-03-18,111223.51008727297,2486.7945246992217,2957.497825694338
2021-03-19,110936.38255814748,2670.3702965688612,2741.541952866201
2021-03-20,111002.78261202444,2807.942006743174,1356.2658334632158
2021-03-21,111717.2572927671,2068.0738475391936,1125.442304051451
2021-03-22,112447.73197350974,1858.7405142058603,3185.6673486147315
2021-03-23,111884.59301788875,2622.528392993739,2925.417348614731
2021-03-24,111618.70406226775,2659.528392993739,2900.292348614731
2021-03-25,111460.94010664678,2742.528392993739,2853.9153432671374
2021-03-26,111242.796249065,2635.771485685361,2808.3736766004713
2021-03-27,111224.90239148322,2791.479819018694,1232.8736766004704
2021-03-28,112113.00853390143,2120.979819018695,1264.3219524625397
2021-03-29,112619.3388142507,1771.634991432488,3155.3047110832294
2021-03-30,111992.66909459996,2527.6403105814234,2938.176389793645
2021-03-31,111776.16431574551,2727.5926635707992,2837.0974424252236
2021-04-01,111592.65953689111,2653.5926635707992,3144.2220012487533
2021-04-02,111115.9366207818,2727.5914380806025,2314.242925618501
2021-04-03,111285.88037133911,2484.186676175841,1271.492925618501
2021-04-04,111990.82412189647,1976.4366761758413,1160.492925618501
2021-04-05,112677.76787245381,1847.4366761758413,3136.242925618501
2021-04-06,112301.96162301114,2760.436676175841,3151.242925618501
2021-04-07,111997.15537356847,2841.7307938229005,3156.604036729612
2021-04-08,111730.32134634805,2889.770009509174,3107.270703396279
2021-04-09,111523.98731912763,2901.770009509174,2834.6754653010407
2021-04-10,111660.31995857383,2971.0081047472695,1369.1754653010407
2021-04-11,112242.65259802007,1951.5081047472697,1223.0326081581834
2021-04-12,112919.41380889488,1899.7938190329842,3183.757833383409
2021-04-13,112255.62997472462,2519.9739992131645,3058.757833383409
2021-04-14,111992.8461405544,2793.3073325464966,2902.7578333834085
2021-04-15,111769.52063971748,2679.4323325464975,2955.507833383409
2021-04-16,111530.44513888055,2716.4323325464966,2824.1310271458387
2021-04-17,111144.22366060731,2784.138520835214,1210.1099991084557
2021-04-18,111875.87718233408,1942.6385208352142,1218.5984444866071
2021-04-19,112449.27860322049,1791.9998653730295,3131.0261174425814
2021-04-20,111990.68002410693,2676.3524294755935,2856.1619976001602
2021-04-21,111837.14122521313,2702.623198706362,2922.7334261715887
2021-04-22,111670.7452834622,2757.1946272777914,2991.826212593088
2021-04-23,111250.73424270135,2571.815171832246,2579.1595459264213
2021-04-24,111424.38986860715,2752.815171832246,1397.6595459264213
2021-04-25,111885.545494513,1857.0651718322467,1223.2467908243802
2021-04-26,112353.2240796025,1698.2743555057161,3230.1195799400266
2021-04-27,111761.9502837396,2636.0910076543805,3045.4738821080487
2021-04-28,111665.24356104748,2946.195730844469,3127.8931599647685
2021-04-29,111264.49800598028,2730.1348389401146,2904.008330683546
2021-04-30,111094.51864931789,2748.410853975897,2962.2048999037825
2021-05-01,111091.56471638435,2962.409159060643,1176.398726738053
2021-05-02,111901.63305516576,1988.4648383479487,1171.396499566561
2021-05-03,112548.70139394714,1818.4648383479487,3330.539356709418
2021-05-04,111866.66655812536,2647.004520887631,2940.5246635374215
2021-05-05,111610.49689084291,2689.656206280889,2888.378505142298
2021-05-06,111540.14301303413,2818.0246273335206,2947.9340606978535
2021-05-07,111454.78913522535,2862.5801828890762,2653.9340606978535
2021-05-08,111706.93525741658,2906.0801828890762,1273.7340606978532
2021-05-09,112487.4813796078,2054.2801828890765,1223.2340606978532
2021-05-10,112918.027501799,1653.7801828890767,3351.2340606978537
2021-05-11,112193.57362399025,2626.780182889076,2904.7340606978532
2021-05-12,112003.86974618147,2715.030182889076,2980.7340606978532
2021-05-13,111820.05475726159,2796.9190717779657,2880.9340606978535
2021-05-14,111794.4647683417,2854.4869289208227,2944.434060697853
2021-05-15,111802.29144608846,2953.260738444632,1321.7673940311865
2021-05-16,112465.32812383524,1983.8040717779654,1205.7673940311865
2021-05-17,113141.364801582,1879.9579179318114,3403.4340606978535
2021-05-18,112528.23481266214,2791.637405111299,2881.6007273645205
2021-05-19,112459.68815707556,2813.054071777965,3061.10072736452
2021-05-20,112279.30816815568,2879.387405111299,3013.0658067296
2021-05-21,111871.42817923581,2904.720738444632,2704.6478427491356
2021-05-22,112004.35299800821,2869.5303538292474,1262.1055350568276
2021-05-23,112880.11115011398,2137.8636871625813,1313.6055350568276
2021-05-24,113452.36930221973,1885.8636871625808,3246.7195701445476
2021-05-25,112959.47833151848,2752.8571708718537,3062.731392804646
2021-05-26,112810.42036574332,2913.673427029489,3051.34903986347
2021-05-27,112653.30357643875,2894.232250558901,3140.84903986347
2021-05-28,112388.68678713418,2876.232250558901,2845.1773531164813
2021-05-29,112430.77481710669,2884.5987164223548,1261.677353116481
2021-05-30,113428.86284707925,2259.765383089022,1272.477353116481
2021-05-31,114082.95087705179,1929.765383089022,1433.1773531164813
2021-06-01,114637.03890702434,1987.765383089022,3788.9273531164818
2021-06-02,113966.12693699686,3118.0153830890213,3464.2606864498152
2021-06-03,113422.04830030273,2920.182049755688,3263.987002239289
2021-06-04,113175.4959793981,3018.5294181767404,3030.265072414727
2021-06-05,113174.19365849343,3041.2127515100738,1274.1817390813935
2021-06-06,114062.05800425544,2161.0460848434077,1285.3692390813935
2021-06-07,114533.98485001748,1758.296084843408,3150.1897519019067
2021-06-08,114246.91169577948,2844.31659766392,3209.7604270073916
2021-06-09,113963.17082002251,3083.032209478266,3302.02308523524
2021-06-10,113763.67994426555,3102.532209478266,3102.0230852352397
2021-06-11,113730.68906850855,3060.830951616631,2731.02308523524
2021-06-12,113890.03152608493,2878.379431700488,1263.9887715097495
2021-06-13,114744.89114052404,2118.0983859488547,1577.7387715097495
2021-06-14,115085.00075496313,1914.848385948855,3295.7758679472013
2021-06-15,114704.82052402609,2852.469378506752,2957.2284756569516
2021-06-16,114665.5116933158,2926.673811613328,3159.6826423236184
2021-06-17,114456.2028626055,2952.173811613328,3319.189752564975
2021-06-18,114318.42045068191,3182.405383694215,2649.8544622844793
2021-06-19,114452.63803875832,2784.072050360882,1265.854462284479
2021-06-20,115293.35562683472,2106.5720503608823,1235.978393908411
2021-06-21,115887.12877046668,1829.7515375403696,3328.0541514841684
2021-06-22,115374.18979288652,2815.115173904005,3951.6330988525892
2021-06-23,114848.7244995169,3424.1721818505675,2997.6330988525897
2021-06-24,115084.25920614722,2874.7106626258096,3083.699765519256
2021-06-25,114895.19391277761,2894.63447214962,2891.5330988525893
2021-06-26,115172.69528607464,3167.2344721496197,1270.2830988525893
2021-06-27,116076.36332603829,2175.7011388162864,1351.699765519256
2021-06-28,116674.03136600202,1948.8678054829531,3768.866432185923
2021-06-29,115848.6994059657,2941.9344721496195,4315.466432185923
2021-06-30,115545.30077926273,4012.0678054829527,3164.1330988525897
2021-07-01,115304.9021525598,2923.4011388162858,3525.1330988525897
2021-07-02,114766.83685919017,2987.0678054829523,3135.799765519256
